"artist","song","won_grammy","explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","duration_sec","weeks_on_chart","peak_position","started_charting","charted_q1","charted_q2","charted_q3","charted_q4"
"Megan Thee Stallion","Shots Fired","No",FALSE,0.83,0.67,2,-4.911,"1",0.291,5e-04,0,0.0889,0.435,184.027,"4",170.871,1,82,2020,FALSE,FALSE,FALSE,TRUE
"Megan Thee Stallion","Circles","No",FALSE,0.859,0.771,6,-8.865,"0",0.172,0.0298,0,0.355,0.777,111.099,"4",170.641,1,94,2020,FALSE,FALSE,FALSE,TRUE
"Megan Thee Stallion","Cry Baby (feat. DaBaby)","No",FALSE,0.955,0.436,11,-7.9,"1",0.38,0.00527,0,0.169,0.559,130.041,"4",137.984,20,28,2020,TRUE,TRUE,FALSE,TRUE
"Megan Thee Stallion","Do It On The Tip (feat. City Girls & Hot Girl Meg)","No",FALSE,0.944,0.526,4,-8.738,"0",0.289,0.00281,0,0.0862,0.619,97.543,"4",167.37,1,92,2020,FALSE,FALSE,FALSE,TRUE
"Megan Thee Stallion","Body","No",FALSE,0.914,0.726,8,-6.183,"0",0.259,0.0135,0,0.106,0.46,94.044,"4",171.067,20,12,2020,TRUE,TRUE,FALSE,TRUE
"Megan Thee Stallion","Girls in the Hood","No",FALSE,0.825,0.82,6,-3.911,"1",0.356,0.00664,0,0.0489,0.854,179.975,"4",154.389,18,28,2020,FALSE,FALSE,TRUE,TRUE
"Megan Thee Stallion","Don’t Stop (feat. Young Thug)","No",FALSE,0.933,0.64,2,-4.681,"1",0.073,0.00114,0,0.169,0.424,138.025,"4",187.992,10,30,2020,FALSE,FALSE,FALSE,TRUE
"Ozzy Osbourne","Mama, I'm Coming Home","No",FALSE,0.282,0.656,8,-6.557,"1",0.0302,0.0105,0,0.0892,0.242,139.352,"4",251.867,17,28,1992,TRUE,TRUE,FALSE,FALSE
"Ozzy Osbourne","No More Tears","No",FALSE,0.346,0.749,6,-6.506,"1",0.035,0.00166999999999999,8.86e-05,0.648,0.315,102.591,"4",443.24,9,71,1991,TRUE,FALSE,FALSE,TRUE
"Rick Astley","Cry For Help","No",FALSE,0.567,0.435,0,-15.835,"1",0.0236,0.563,0,0.144,0.547,89.912,"4",291.8,20,7,1991,TRUE,TRUE,FALSE,FALSE
"Rick Astley","Move Right Out","No",FALSE,0.626,0.735,7,-14.244,"0",0.0305,0.36,8.36e-05,0.105,0.764,106.871,"4",235.84,5,81,1991,FALSE,TRUE,TRUE,FALSE
"Faithless","Insomnia - Monster Mix","No",FALSE,0.685,0.954,11,-4.524,"0",0.0313,0.0255,0.77,0.121,0.317,126.876,"4",521.973,19,62,1997,TRUE,TRUE,TRUE,FALSE
"Gloria Estefan","Can't Stay Away from You","No",FALSE,0.587,0.381,2,-11.976,"1",0.0403,0.547,9.51e-05,0.0516,0.606,155.72,"4",236.76,23,6,1987,TRUE,TRUE,FALSE,TRUE
"Gloria Estefan And Miami Sound Machine","Rhythm Is Gonna Get You","No",FALSE,0.782,0.855,4,-8.611,"0",0.0365,0.197,0.0442,0.18,0.849,124.981,"4",235.427,17,5,1987,FALSE,TRUE,TRUE,FALSE
"Gloria Estefan","Anything for You","No",FALSE,0.549,0.534,6,-10.326,"1",0.0396,0.522,1.45e-06,0.0586,0.194,143.733,"4",241.627,23,1,1988,TRUE,TRUE,TRUE,FALSE
"Gloria Estefan","Here We Are","No",FALSE,0.707,0.53,9,-11.992,"1",0.0322,0.655,1.85e-05,0.101,0.618,142.146,"4",289.907,21,6,1989,TRUE,TRUE,FALSE,TRUE
"Gloria Estefan","Get On Your Feet","No",FALSE,0.734,0.817,9,-7.533,"1",0.0385,0.036,0.00209,0.121,0.914,123.919,"4",217.733,17,11,1989,TRUE,FALSE,TRUE,TRUE
"Gloria Estefan","Don't Wanna Lose You","No",FALSE,0.548,0.404,5,-12.256,"1",0.0242,0.489,2.41e-06,0.143,0.479,82.203,"4",249.067,18,1,1989,FALSE,FALSE,TRUE,TRUE
"Gloria Estefan","Coming Out Of The Dark","No",FALSE,0.64,0.422,4,-11.739,"1",0.0464,0.63,0,0.149,0.493,131.792,"4",244.427,19,1,1991,TRUE,TRUE,FALSE,FALSE
"Gloria Estefan","I See Your Smile","No",FALSE,0.403,0.457,9,-8.984,"1",0.0272,0.237,0,0.185,0.231,79.188,"4",274.133,17,48,1993,TRUE,TRUE,FALSE,FALSE
"Gloria Estefan","Always Tomorrow","No",FALSE,0.451,0.369,6,-9.818,"1",0.0304,0.32,0,0.167,0.254,131.541,"4",290.533,6,81,1992,FALSE,FALSE,FALSE,TRUE
"Bob Dylan","Subterranean Homesick Blues","No",FALSE,0.576,0.727,4,-9.973,"0",0.05,0.702,0,0.324,0.751,173.854,"4",141.293,8,39,1965,FALSE,TRUE,FALSE,FALSE
"Kenny Chesney","That's Why I'm Here","No",FALSE,0.656,0.3,4,-10.942,"1",0.0325,0.48,4.33e-06,0.187,0.223,136.967,"4",241.4,7,79,1998,FALSE,TRUE,FALSE,FALSE
"Audioslave","Original Fire","No",FALSE,0.633,0.95,9,-2.835,"1",0.051,0.0103,0.075,0.376,0.7,124.185,"4",218.987,2,79,2006,FALSE,FALSE,TRUE,FALSE
"REO Speedwagon","Don't Let Him Go - Live at Kemper Arena, Kansas City, MO - January 1985","No",FALSE,0.487,0.938,0,-8.678,"1",0.0516,0.000248,0.00112,0.731,0.537,108.702,"4",254.6,14,24,1981,FALSE,TRUE,TRUE,FALSE
"REO Speedwagon","Take It On The Run - Live at Kemper Arena, Kansas City, MO - January 1985","No",FALSE,0.369,0.74,7,-8.023,"1",0.0374,0.00813,0,0.91,0.536,75.871,"4",256.533,20,5,1981,TRUE,TRUE,TRUE,FALSE
"REO Speedwagon","Keep The Fire Burnin' - Live at Metro Center, Rockford, IL - January 1983","No",FALSE,0.383,0.711,0,-10.915,"1",0.0427,0.0025,0.00011999999999999,0.943,0.566,104.379,"4",278.373,16,7,1982,FALSE,TRUE,TRUE,FALSE
"REO Speedwagon","Roll With The Changes - Live at Kemper Arena, Kansas City, MO - January 1985","No",FALSE,0.433,0.785,0,-9.513,"1",0.0497,0.0788,0.00137,0.933,0.517,99.775,"4",323.027,11,58,1978,FALSE,TRUE,TRUE,FALSE
"REO Speedwagon","Can't Fight This Feeling - Live at Kemper Arena, Kansas City, MO - January 1985","No",FALSE,0.447,0.477,9,-11.793,"1",0.027,0.16,0,0.451,0.336,77.407,"4",295.267,18,1,1985,TRUE,TRUE,FALSE,FALSE
"REO Speedwagon","Live Every Moment","No",FALSE,0.514,0.872,9,-8.705,"1",0.0284,0.033,0.000285,0.424,0.949,156.836,"4",298.707,11,34,1985,FALSE,FALSE,TRUE,FALSE
"REO Speedwagon","That Ain't Love - Live at Kiel Auditorium, St. Louis, MO - January 1987","No",FALSE,0.347,0.965,11,-7.842,"0",0.179,0.0104,0,0.981,0.366,134.58,"4",258.56,14,16,1987,TRUE,TRUE,FALSE,FALSE
"REO Speedwagon","Variety Tonight - Single Version","No",FALSE,0.584,0.829,6,-8.182,"0",0.0352,0.00494,0.000778,0.346,0.847,97.298,"4",225.16,9,60,1987,FALSE,TRUE,TRUE,FALSE
"REO Speedwagon","Love Is A Rock","No",FALSE,0.556,0.83,0,-8.986,"1",0.039,0.209,0,0.239,0.428,106.029,"4",333.373,6,65,1990,FALSE,FALSE,FALSE,TRUE
"Rick Astley","Hopelessly","No",FALSE,0.547,0.457,8,-9.872,"1",0.0293,0.46,0,0.122,0.298,150.001,"4",215.133,20,28,1993,TRUE,FALSE,TRUE,TRUE
"Dead Or Alive","Brand New Lover","No",FALSE,0.568,0.921,6,-9.757,"1",0.0473,0.00527,0.000239,0.308,0.911,119.799,"4",318.827,22,15,1986,TRUE,TRUE,FALSE,TRUE
"Dead Or Alive","Something In My House","No",FALSE,0.67,0.886,0,-10.967,"1",0.0637,0.00209,0.0496,0.27,0.941,130.052,"4",439.2,6,85,1987,FALSE,TRUE,FALSE,FALSE
"Big Brother & The Holding Company","Piece of My Heart","No",FALSE,0.443,0.727,4,-7.951,"1",0.145,0.263,0.00014099999999999,0.169,0.566,160.82,"4",253.333,12,12,1968,FALSE,FALSE,TRUE,TRUE
"Tim McGraw","Where The Green Grass Grows","No",FALSE,0.479,0.698,7,-7.914,"1",0.0277,0.198,0,0.126,0.673,159.699,"4",201.6,4,79,1998,FALSE,FALSE,FALSE,TRUE
"Tim McGraw","For A Little While","No",FALSE,0.554,0.815,7,-7.954,"1",0.0256,0.133,0,0.0778,0.618,99.333,"4",213.893,15,37,1998,TRUE,FALSE,FALSE,TRUE
"Tim McGraw","It's Your Love","No",FALSE,0.474,0.528,7,-8.588,"1",0.0276,0.526,0,0.109,0.364,144.366,"4",227.333,20,7,1997,FALSE,TRUE,TRUE,FALSE
"Tim McGraw","One Of These Days","No",FALSE,0.478,0.267,3,-12.184,"1",0.0305,0.88,0.00016999999999999,0.197,0.289,71.334,"4",281.96,10,74,1998,FALSE,TRUE,TRUE,FALSE
"Tim McGraw","I Like It, I Love It","No",FALSE,0.643,0.961,0,-5.298,"1",0.0315,0.0196,0,0.948,0.96,124.027,"4",205.707,20,25,1995,TRUE,FALSE,TRUE,TRUE
"Tim McGraw","The Cowboy In Me","No",FALSE,0.488,0.569,2,-7.323,"1",0.0294,0.076,1.06e-06,0.0796,0.153,71.92,"4",244.507,20,33,2002,TRUE,TRUE,FALSE,FALSE
"Tim McGraw","Unbroken","No",FALSE,0.595,0.792,1,-6.979,"0",0.0286,0.0865,0,0.0769,0.536,119.8,"4",241.427,20,26,2002,FALSE,FALSE,TRUE,TRUE
"Tim McGraw","Angry All The Time","No",FALSE,0.545,0.498,2,-7.286,"1",0.0266,0.195,0,0.169,0.363,127.604,"4",270.107,20,38,2001,FALSE,FALSE,TRUE,TRUE
"Tim McGraw","Grown Men Don't Cry","No",FALSE,0.657,0.513,10,-8.514,"1",0.024,0.199,0,0.0994,0.56,101.815,"4",235.76,20,25,2001,TRUE,TRUE,TRUE,FALSE
"Tim McGraw","Can't Be Really Gone","No",FALSE,0.561,0.473,5,-9.972,"1",0.0263,0.646,3.44e-06,0.298,0.444,106.994,"4",201.133,5,87,1996,TRUE,FALSE,FALSE,FALSE
"Arizona Zervas","ROXANNE - Remix","No",TRUE,0.696,0.663,9,-5.662,"1",0.108,0.0273,0,0.461,0.423,175.075,"4",174.549,26,4,2019,TRUE,TRUE,FALSE,TRUE
"Will Smith","Will 2K (feat. K-Ci)","No",FALSE,0.827,0.783,9,-3.918,"0",0.0869,0.0692,0,0.628,0.832,117.934,"4",233.907,13,25,1999,TRUE,FALSE,FALSE,TRUE
"Will Smith","Freakin' It","No",FALSE,0.873,0.833,1,-5.511,"1",0.189,0.198,0,0.237,0.927,112.001,"4",239.293,4,99,2000,TRUE,FALSE,FALSE,FALSE
"Will Smith","Wild Wild West (feat. Dru Hill & Kool Mo Dee) - Album Version With Intro","No",FALSE,0.861,0.597,10,-7.221,"0",0.162,0.0983,0,0.176,0.694,107.016,"4",268.453,17,1,1999,FALSE,TRUE,TRUE,FALSE
"Whitney Houston","It's Not Right But It's Okay","No",FALSE,0.806,0.802,1,-7.076,"1",0.102,0.162,0.00088499999999999,0.0698,0.529,127.931,"4",292.4,20,4,1999,FALSE,TRUE,TRUE,FALSE
"Whitney Houston","My Love Is Your Love","No",FALSE,0.77,0.475,7,-9.512,"1",0.159,0.0557,4.81e-06,0.0607,0.474,82.511,"4",261.573,28,4,1999,TRUE,FALSE,TRUE,TRUE
"Whitney Houston","When You Believe (with Mariah Carey) - from The Prince of Egypt","No",FALSE,0.436,0.39,1,-9.62,"0",0.0326,0.557,0,0.12,0.119,125.313,"4",272.893,17,15,1998,TRUE,FALSE,FALSE,TRUE
"Whitney Houston","I Learned from the Best","No",FALSE,0.609,0.563,5,-6.284,"0",0.0328,0.0109,7.76e-06,0.156,0.306,148.949,"4",259.533,11,27,2000,TRUE,TRUE,FALSE,FALSE
"Gloria Estefan","Betcha Say That","No",FALSE,0.812,0.696,3,-11.087,"1",0.046,0.418,0.0103,0.471,0.863,124.995,"4",276.667,11,36,1987,FALSE,FALSE,TRUE,TRUE
"Gloria Estefan","1-2-3","No",FALSE,0.71,0.788,7,-9.783,"1",0.0376,0.218,5.87e-05,0.357,0.841,125.008,"4",208.267,19,3,1988,FALSE,TRUE,TRUE,TRUE
"Simon & Garfunkel","The Sound of Silence - Electric Version","No",FALSE,0.44,0.466,6,-9.712,"1",0.0284,0.17,1.03e-06,0.118,0.543,107.744,"4",185.253,14,1,1965,TRUE,FALSE,FALSE,TRUE
"Simon & Garfunkel","I Am a Rock","No",FALSE,0.66,0.611,0,-10.309,"1",0.0392,0.423,1.11e-05,0.107,0.749,113.898,"4",169.52,11,3,1966,FALSE,TRUE,TRUE,FALSE
"The Packers","Hole in the Wall","No",FALSE,0.837,0.65,3,-9.535,"1",0.0588,0.227,0.474,0.341,0.537,129.906,"4",170.827,11,43,1965,TRUE,FALSE,FALSE,TRUE
"A Tribe Called Quest","Award Tour","No",FALSE,0.814,0.593,7,-9.522,"1",0.256,0.00345,7.91e-06,0.176,0.537,97.329,"4",207.587,18,47,1993,TRUE,FALSE,FALSE,TRUE
"A Tribe Called Quest","Electric Relaxation (Relax Yourself Girl)","No",FALSE,0.882,0.399,6,-13.136,"1",0.276,0.233,0.526,0.121,0.851,98.232,"4",224.92,9,65,1994,TRUE,TRUE,FALSE,FALSE
"A Tribe Called Quest","Scenario","No",FALSE,0.807,0.629,1,-12.731,"1",0.325,0.112,0.00014099999999999,0.11,0.665,101.807,"4",250.227,15,57,1992,FALSE,TRUE,TRUE,FALSE
"The Knack","My Sharona","No",FALSE,0.491,0.971,0,-5.185,"1",0.058,0.173,0.109,0.073,0.657,147.64,"4",296.32,22,1,1979,FALSE,TRUE,TRUE,TRUE
"Lisa Loeb & Nine Stories","Stay (I Missed You)","No",FALSE,0.676,0.605,1,-6.977,"1",0.0478,0.479,0,0.0993,0.359,80.33,"4",183.44,30,1,1994,FALSE,TRUE,TRUE,TRUE
"U2","All I Want Is You","No",FALSE,0.233,0.556,1,-7.293,"1",0.0309,0.101,0.0332,0.0709,0.423,185.677,"4",390.56,4,83,1989,FALSE,FALSE,TRUE,FALSE
"Squeeze","Tempted (94)","No",FALSE,0.637,0.83,4,-5.682,"1",0.0336,0.0663,3.19e-05,0.0646,0.695,94.797,"4",246.133,11,49,1981,FALSE,FALSE,TRUE,TRUE
"Pearl Jam","Last Kiss","No",FALSE,0.619,0.722,7,-6.414,"1",0.0275,0.416,0.000183,0.215,0.793,112.064,"4",195,21,2,1999,FALSE,TRUE,TRUE,TRUE
"Korn","Freak On a Leash - Freakin' Bitch Mix","No",FALSE,0.544,0.924,11,-6.889,"0",0.0494,0.000166,0.202,0.907,0.314,103.04,"4",240.16,1,89,2007,TRUE,FALSE,FALSE,FALSE
"Anastacia","I'm Outta Love","No",FALSE,0.761,0.717,10,-5.836,"0",0.054,0.407,0,0.114,0.685,119.437,"4",242.773,3,92,2000,FALSE,TRUE,FALSE,FALSE
"Men At Work","Who Can It Be Now?","No",FALSE,0.816,0.791,4,-4.21,"1",0.0372,0.0353,0.000345,0.17,0.963,128.521,"4",200.493,27,1,1982,TRUE,FALSE,TRUE,TRUE
"Men At Work","Down Under","No",FALSE,0.746,0.79,11,-4.7,"0",0.0257,0.0485,0.0261,0.0534,0.891,107.231,"4",220.867,25,1,1982,TRUE,TRUE,FALSE,TRUE
"Men At Work","It's a Mistake","No",FALSE,0.708,0.605,11,-4.71,"1",0.0287,0.255,2.2e-05,0.0838,0.936,106.297,"4",271.707,15,6,1983,FALSE,FALSE,TRUE,TRUE
"Men At Work","Dr. Heckyll & Mr. Jive","No",FALSE,0.437,0.81,4,-5.396,"1",0.0955,0.153,0,0.114,0.616,147.723,"4",276.893,11,28,1983,FALSE,FALSE,TRUE,TRUE
"Men At Work","Overkill","No",FALSE,0.66,0.765,1,-5.229,"0",0.0281,0.0192,0,0.136,0.566,139.455,"4",223.373,16,3,1983,FALSE,TRUE,TRUE,FALSE
"The Presidents Of The United States Of America","Peaches","No",FALSE,0.417,0.849,1,-4.199,"0",0.0481,0.0146,0.000387,0.0673,0.594,94.267,"4",171.693,14,29,1996,TRUE,TRUE,FALSE,FALSE
"M/A/R/R/S","Pump Up The Volume - USA 12"" Mix","No",FALSE,0.709,0.805,7,-8.079,"1",0.0467,0.000385,0.803,0.0668,0.577,113.024,"4",407.373,23,13,1987,TRUE,TRUE,FALSE,TRUE
"Mariah Carey","Vision of Love","No",FALSE,0.256,0.464,5,-10.959,"1",0.0382,0.433,0,0.121,0.355,205.362,"3",209.293,22,1,1990,FALSE,TRUE,TRUE,TRUE
"Mariah Carey","I Don't Wanna Cry","No",FALSE,0.641,0.504,7,-12.486,"1",0.031,0.197,9.62e-05,0.288,0.275,130.786,"4",288.827,19,1,1991,FALSE,TRUE,TRUE,FALSE
"Mariah Carey","Someday","No",FALSE,0.684,0.818,1,-8.686,"0",0.0405,0.207,2.19e-06,0.0251,0.937,109.864,"4",246.107,19,1,1991,TRUE,TRUE,FALSE,FALSE
"Mariah Carey","Love Takes Time","No",FALSE,0.403,0.338,8,-12.371,"0",0.0322,0.727,0,0.0849,0.233,126.23,"4",229.227,26,1,1990,TRUE,FALSE,TRUE,TRUE
"Annie Lennox","No More ""I Love You's""","No",FALSE,0.372,0.57,3,-7.305,"1",0.0305,0.517,2.57e-06,0.141,0.234,179.907,"4",291.333,21,23,1995,TRUE,TRUE,TRUE,FALSE
"Fun Factory","Don't Go Away","No",FALSE,0.679,0.928,5,-4.234,"0",0.035,0.21,0,0.372,0.925,100.035,"4",208.16,4,93,1996,FALSE,FALSE,FALSE,TRUE
"Fun Factory","I Wanna B With U","No",FALSE,0.747,0.711,7,-8.805,"1",0.0347,0.271,0,0.0552,0.965,99.997,"4",212.867,20,45,1995,FALSE,FALSE,TRUE,TRUE
"Macy Gray","I Try","No",FALSE,0.593,0.642,2,-7.284,"1",0.0299,0.313,0.000582,0.0804,0.736,76.403,"4",239.44,27,5,2000,TRUE,TRUE,TRUE,FALSE
"Bow Wow Wow","I Want Candy","No",FALSE,0.682,0.653,7,-12.371,"1",0.0741,0.00288999999999999,0.0207,0.0784,0.66,110.044,"4",163.267,7,62,1982,FALSE,TRUE,TRUE,FALSE
"Bow Wow Wow","Do You Wanna Hold Me?","No",FALSE,0.49,0.774,8,-12.133,"1",0.0689,0.0135,0.23,0.253,0.673,139.641,"4",194.093,4,77,1983,FALSE,TRUE,FALSE,FALSE
"Kenny G","Songbird","No",FALSE,0.324,0.358,7,-14.19,"1",0.0367,0.0532,0.822,0.106,0.107,134.363,"4",303.333,22,4,1987,FALSE,TRUE,TRUE,FALSE
"Dua Lipa","Levitating (feat. DaBaby)","No",FALSE,0.702,0.825,6,-3.787,"0",0.0601,0.00883,0,0.0674,0.915,102.977,"4",203.064,77,2,2021,TRUE,TRUE,TRUE,TRUE
"Three Days Grace","Just Like You","No",FALSE,0.373,0.737,1,-5.282,"1",0.0297,9.4e-06,0,0.0696,0.565,177.9,"4",186.893,20,55,2004,FALSE,FALSE,TRUE,TRUE
"Three Days Grace","Home","No",FALSE,0.366,0.847,8,-5.216,"1",0.035,2.64e-05,0,0.228,0.606,166.17,"4",260.68,4,90,2005,TRUE,FALSE,FALSE,FALSE
"Kelis","Milkshake - Radio Mix","No",FALSE,0.891,0.77,1,-6.124,"1",0.0439,0.00862,0.0315,0.155,0.819,112.997,"4",182.627,22,3,2003,TRUE,FALSE,FALSE,TRUE
"Method Man","Bring The Pain","No",FALSE,0.802,0.452,7,-15.053,"1",0.351,0.185,0,0.0994,0.243,101.736,"4",195.373,20,45,1994,TRUE,FALSE,FALSE,TRUE
"Mountain","The Animal Trainer And The Toad","No",FALSE,0.745,0.773,9,-9.244,"1",0.0287,0.411,0.000725,0.0978,0.975,117.76,"4",206.493,7,76,1971,TRUE,TRUE,FALSE,FALSE
"Mountain","Mississippi Queen","No",FALSE,0.576,0.653,9,-7.754,"1",0.0762,0.0855,0,0.0411,0.661,139.903,"4",150.733,17,21,1970,FALSE,TRUE,TRUE,FALSE
"Heart","How Can I Refuse","No",FALSE,0.664,0.569,4,-10.427,"1",0.0325,0.0182,1.41e-05,0.0951,0.705,132.59,"4",232.067,11,44,1983,FALSE,FALSE,TRUE,TRUE
"Heart","Allies","No",FALSE,0.48,0.336,10,-11.992,"1",0.0319,0.112,0,0.106,0.114,67.394,"4",281.427,4,83,1983,FALSE,FALSE,FALSE,TRUE
"R.E.M.","What's The Frequency, Kenneth?","No",FALSE,0.392,0.849,2,-7.67,"1",0.0282,0.17,0.302,0.281,0.774,94.841,"4",238.173,20,21,1994,TRUE,FALSE,TRUE,TRUE
"UB40","Red Red Wine","No",FALSE,0.82,0.445,1,-11.653,"1",0.0503,0.0115,5.39e-05,0.224,0.847,89.244,"4",317.133,40,1,1984,TRUE,TRUE,TRUE,TRUE
"The Marvelettes","Too Many Fish In The Sea","No",FALSE,0.604,0.774,5,-7.358,"1",0.046,0.393,0.000125,0.0855,0.743,90.196,"4",147.267,12,25,1964,TRUE,FALSE,FALSE,TRUE
"Betty Harris","Nearer to You","No",FALSE,0.52,0.272,2,-9.158,"0",0.0263,0.673,0.000416,0.133,0.471,144.358,"3",173.336,4,85,1967,FALSE,FALSE,TRUE,FALSE
"Betty Harris","Cry to Me","No",FALSE,0.442,0.395,9,-9.213,"1",0.0441,0.311,2.02e-05,0.148,0.34,80.099,"4",196.587,11,23,1963,FALSE,FALSE,TRUE,TRUE
"Betty Harris","His Kiss","No",FALSE,0.5,0.423,4,-9.411,"1",0.0294,0.699,2.15e-06,0.0919,0.598,151.726,"3",175.362,4,89,1964,TRUE,FALSE,FALSE,FALSE
"Bebe Rexha","Baby, I'm Jealous (feat. Doja Cat) - Natti Natasha Remix","No",FALSE,0.756,0.872,11,-2.299,"0",0.0689,0.0774,0,0.26,0.623,97.983,"4",153.554,1,58,2020,FALSE,FALSE,FALSE,TRUE
"John Anderson","Swingin'","No",FALSE,0.655,0.751,9,-10.689,"1",0.0311,0.066,0,0.303,0.746,110.755,"4",178.19,13,43,1983,TRUE,TRUE,FALSE,FALSE
"Limp Bizkit","Rollin' - Dead Man Mix","No",FALSE,0.58,0.947,1,-4.403,"1",0.138,0.00398,5.24e-05,0.301,0.801,96.066,"4",213.227,17,65,2000,TRUE,FALSE,FALSE,TRUE
"Jagged Edge","Where the Party At (feat. Jermaine Dupri, Da Brat, R.O.C., Lil Bow Wow & Tigah) - Dupri Remix","No",FALSE,0.56,0.771,8,-6.637,"1",0.377,0.295,0,0.117,0.856,84.636,"1",232.427,29,3,2001,FALSE,TRUE,TRUE,TRUE
"Kate Bush","Rubberband Girl","No",FALSE,0.625,0.786,1,-9.377,"1",0.0291,0.0765,0.416,0.205,0.898,120.094,"4",282.2,6,88,1993,TRUE,FALSE,FALSE,TRUE
"Kris Kross","Jump","No",FALSE,0.749,0.745,2,-10.625,"1",0.164,0.00050099999999999,0.00403,0.333,0.481,101.972,"4",195.107,21,1,1992,FALSE,TRUE,TRUE,FALSE
"Kris Kross","Warm It Up","No",FALSE,0.865,0.778,1,-10.05,"1",0.249,0.0411,0,0.303,0.763,103.008,"4",248.333,20,13,1992,FALSE,TRUE,TRUE,TRUE
"Kris Kross","I Missed The Bus","No",FALSE,0.811,0.634,4,-10.408,"0",0.0714,0.00469,0.00943,0.224,0.273,107.915,"4",179.16,15,63,1992,TRUE,FALSE,FALSE,TRUE
"Mariah Carey","Emotions","No",FALSE,0.75,0.797,9,-6.018,"0",0.0369,0.0402,0.00028,0.0198,0.932,114.875,"4",248.973,20,1,1991,TRUE,FALSE,TRUE,TRUE
"Mariah Carey","Can't Let Go","No",FALSE,0.471,0.59,10,-9.079,"1",0.0431,0.466,0.00533,0.112,0.181,162.422,"4",266.933,20,2,1991,TRUE,FALSE,FALSE,TRUE
"Mariah Carey","Make It Happen","No",FALSE,0.802,0.579,5,-7.634,"1",0.0343,0.00867,0.0264,0.0896,0.755,107.828,"4",307.507,20,5,1992,TRUE,TRUE,TRUE,FALSE
"Mariah Carey","I'll Be There (feat. Trey Lorenz) - Live at MTV Unplugged, Kaufman Astoria StuLive at MTV Unplugged, Kaufman Astoria Studios, New York - March 1992dios, New York - March 1992","No",FALSE,0.404,0.511,5,-9.427,"1",0.0315,0.716,0,0.871,0.279,82.025,"4",264.16,20,1,1992,FALSE,TRUE,TRUE,TRUE
"Mariah Carey","Dreamlover","No",FALSE,0.697,0.688,5,-6.937,"1",0.0356,0.182,0,0.18,0.751,100.658,"4",234.267,29,1,1993,TRUE,FALSE,TRUE,TRUE
"Mariah Carey","Hero","No",FALSE,0.524,0.391,4,-9.285,"1",0.0291,0.732,0,0.11,0.201,119.923,"4",257.973,30,1,1993,TRUE,TRUE,FALSE,TRUE
"Mariah Carey","Anytime You Need a Friend","No",FALSE,0.574,0.558,9,-8.043,"0",0.0319,0.495,8.53e-06,0.0587,0.308,136.107,"4",266.067,21,12,1994,FALSE,TRUE,TRUE,TRUE
"Luther Vandross","Endless Love (with Mariah Carey)","No",FALSE,0.231,0.419,10,-10.012,"1",0.0299,0.743,0,0.118,0.23,95.938,"4",260.067,20,2,1994,TRUE,FALSE,TRUE,TRUE
"Mariah Carey","Fantasy","No",FALSE,0.652,0.741,7,-7.394,"1",0.0386,0.109,0,0.105,0.818,102.35,"4",244.107,25,1,1995,TRUE,FALSE,TRUE,TRUE
"Mariah Carey","One Sweet Day","No",FALSE,0.556,0.512,1,-8.57,"1",0.0299,0.37,0,0.0789,0.288,128.246,"4",280.8,27,1,1995,TRUE,TRUE,FALSE,TRUE
"Mariah Carey","Always Be My Baby","No",FALSE,0.647,0.531,4,-8.332,"1",0.0361,0.484,0,0.0958,0.487,78.949,"4",257.867,32,1,1996,FALSE,TRUE,TRUE,TRUE
"Mariah Carey","I Still Believe","No",FALSE,0.362,0.5,7,-8.395,"1",0.0386,0.162,0,0.0971,0.176,103.729,"1",234.427,20,4,1999,TRUE,TRUE,FALSE,FALSE
"Mariah Carey","Heartbreaker (feat. Jay-Z)","No",FALSE,0.515,0.739,5,-8.535,"0",0.399,0.384,0,0.341,0.785,200.012,"4",285.667,20,1,1999,TRUE,FALSE,TRUE,TRUE
"Mariah Carey","Thank God I Found You (feat. Joe & 98°)","No",FALSE,0.457,0.466,10,-8.519,"1",0.033,0.576,0,0.103,0.149,129.091,"4",257.4,20,1,1999,TRUE,TRUE,FALSE,TRUE
"Mariah Carey","All I Want for Christmas Is You (feat. Jermaine Dupri & Lil Bow Wow) - So So Def Remix","No",FALSE,0.762,0.643,6,-9.31,"1",0.152,0.375,0,0.0603,0.682,126.98,"4",223.333,71,1,2000,TRUE,FALSE,FALSE,TRUE
"Babyface","Whip Appeal","No",FALSE,0.683,0.701,1,-7.756,"1",0.0471,0.0478,0,0.67,0.684,114.252,"3",278.267,18,6,1990,TRUE,TRUE,FALSE,FALSE
"Babyface","For The Cool In You","No",FALSE,0.668,0.77,6,-7.661,"0",0.0447,0.142,0.515,0.0585,0.611,92.079,"4",293.733,9,81,1993,FALSE,FALSE,TRUE,TRUE
"Babyface","Never Keeping Secrets","No",FALSE,0.693,0.648,11,-6.411,"0",0.0248,0.0949,0,0.14,0.319,113.117,"4",293.267,23,15,1993,TRUE,FALSE,FALSE,TRUE
"Babyface","And Our Feelings","No",FALSE,0.741,0.592,4,-7.819,"1",0.0298,0.138,0,0.224,0.27,128.137,"4",342.36,20,21,1994,TRUE,TRUE,TRUE,FALSE
